SHURFLO ,thomas.murray@shurflo.com ,5627976784,5900 KATELLA AVENUE;CALIFORIA 90630U.S.A. ,United States,Machinery  , 

XIAMEN SINOTRADE CO. LTD. ,donchen2000@hotmail.com ,0592-7120345,706 Tong''an Commercial Building; Tongan; Xiamen; CHINA ,china,Machinery  , 

OAK EXCLUSIVE DESIGNS LTD ,catheine@oak-ng.com ,23417734765,5 JOGUNOSIMI STREET;OFF OBAFEMI AWOLOWO STREET; NIGERIA ,Nigeria,Machinery  ,www.oak-ng.com 

NEW SEOUL CHEMICAL CO.; LTD ,nstco@ktnet.co.kr ,82-2-2681-5051,ROOM508; BUSINESS A-BLDG; CHUNGANGCIRCULATION COMPLEX 1258;KUROBON-DONG; KURO-KU; SEOUL;KOREA ,South Korea,Machinery  , 

HAMWI FOR TRADING ,hamwi@net.sy ,9.63E+11,syria-aleppo.alsegen str.p.o.box:11858 ,Syria,Machinery  , 

SABIR TRADERS ,ahsanr@fsd.paknet.com.pk ,0092-41-716398,212 DAR-UL-IHSAN TOWN SUMANDARY ROAD  FAISALABAD; PAKISTAN ,Pakistan,Machinery  , 

SATO PIANO CO.; LTD. ,sato-819@msd.biglobe.ne.jp ,81223718897,1-45-2-B-201 IZUMICHUOIZUMIKU SENDAI; MIYAGIJAPAN 981-3133;JAPAN ,Japan,Machinery  , 

ELHAGGAR COMPRESSOR ,el_hakim_maged@hotmail.com ,2025774400,83; ELSABTIA ST.EGYPT ,Egypt,Machinery  , 

H & T LLC ,CIPNYC@YAHOO.COM ,646-522-5703,2 BERKSHIRE ROADHICKSVILLE; NY 11801U.S.A. ,United States,Machinery  , 

FUSIONE ,hgutierrezr@msn.com ,5.28E+11,Carretera Miguel Aleman Km 27.8; MEXICO ,Mexico,Machinery  , 

MAMCO METAL ,mamcopanel@excite.com ,4505890017,190 de l''industrie;l''assomption ; CANADA ,Canada,Machinery  , 

WATTAGAN INNOVATIONS P/L ,watin@hunterlink.net.au ,61249988183,5 Wattagan Crk Rd Laguna 2325; AUSTRALIA ,Australia,Machinery  ,www.wattagan.com 

C&U SHENZHEN IMPORT AND EXPORT CO.; LTD. ,yhfeng2001@hotmail.com ,86-755-26523516,a-1304 pengdu building; 2136#nanguang road; nanshan; shenzhen; CHINA ,Other,Machinery  ,www.cugroup.com 

GLUE MACHINERY CORPORATION ,pierce@covertco.com ,1(41)761-2727,707 EAST ORDNANACE RD. SUITE 401;BALTIMORE; MD. 21226;U.S.A. ,United States,Machinery  ,www.covertco.com 

BLUECROWN AIR CONDITIONING LTD ,YINGYI20@AOL.COM ,1507610818,38 UPGATE; LOUTH; LINCOLNSHIRE;LN11 9EX;U.K. ,United Kingdom,Machinery  ,WWW.BLUECROWNAIR.COM 

EAST CERAMICA ,kradhi@batelco.com.bh ,973553266,P.O.BOX.NO:985BAHRAIN ,Bahrain,Machinery  , 

LINK CORPORATION ,jloughrey@linkcorporation.com ,6514624361,4576 ECHO LANE; STACY; MN 55079;U.S.A. ,United States,Machinery  ,www.linkcorporation.com 

INTERNATIONAL TRADE AND AGENCIES CORP. ,msy@itacegypt.com ,2022605089,133 EL TAYARAN ST.;NASR CITY.;EGYPT ,Egypt,Machinery  ,www.itacegypt.com 

FIMECO SA ,fimeco@wanadoo.fr ,33492947700,11 PLACE CARREE;FRANCE ,France,Machinery  ,www.fimeco.fr 

J.R. ELECTRONICA SA DE CV ,jrelectronicamex@aol.com ,53659867,LAMINADORA DE ACERO#44 COL.VISTA HERMOSA.TLALNEPANTLA;EDO.DE MEXICO ,Mexico,Machinery  , 

SUPER WONG INDUSTRIAL CO.;LTD. ,scott@mail.mold.net.tw ,886-4-23252877,NO.2;11F;NO.305;TA TUN 12TH;ST.TAICHUNG;TAIWAN ,China Taiwan,Machinery  ,www.superwong.com.tw 

SUCCESS CREATOR CO.; LTD ,tuntauk@mail.bagan.net.mm ,610285,35;3STREETYANGONGBURMA ,Myanmar,Machinery  , 

HUNGWOO INTERNATIONAL INC. ,kiyeon60@hotmail.com ,822-3442-2881,#703 Youngkyo Bldg. 115-25 Nonhyundong; Kangnamku ,South Korea,Machinery  , 

BIN ZAFRA GROUP ,abdsamadbai@hotmail.com ,96656282634,P.O.BOX 85145RIYADH 11691SAUDI ARABIA ,Saudi Arabia,Machinery  , 

A.C. TECH. LTD. ,avnerco@shani.net ,972-9-8329449,P.O.B. 5166 KEFAR-SABA 44151;ISRAEL ,Israel,Machinery  , 

HINO PARTS SPECIALIST INC. ,johnphilipchua@yahoo.com ,00632-361-3293,126-128 RIZAL AVE. EXT.CALOOCAN CITY;PHILIPPINES ,Philippines,Machinery  , 

JOBOK VENTURES NIGERIA  LIMITED ,jobok@cnenigeria.com ,2.34E+13,30 OBAFEMI AWOLOWO WAY UMC OKEO ADOIBADAN;NIGERIA ,Nigeria,Machinery  , 

BINTANG UTARA CELLULAR ,erwansalim@yahoo.com ,62-21-42903606,JALAN LETJEN SUPRAPTO LT.IV BLOK L NO:965-968;INDONESIA ,Indonesia,Machinery  , 

SPROUZ SOUT CHEMICAL COMPANY ,sprouz@safineh.net ,3911976,NO 62 -PASSAGE SEDA &SIMA -FERDOSI ST. - TEHRAN;IRAN ,Iran,Machinery  , 

LUBRICANTES INTERNACIONALES LTDA. ,sfrenkel@cmet.net ,(562)395-9110,Alcalde Guzm? 1441; Quilicura ,Chile,Machinery  ,www.gli-corp.cl 

ATKINSON GORE GROUP PTY LTD ,rkennedy@wps.net.au ,61755108000,PO Box 288 Sanctuary Cove 4212 ; AUSTRALIA ,Australia,Machinery  , 

DHWANI FASHIONS ,dhwani@blr.vsnl.net.in ,6780290-080-91,#3&4;FARIDA INDUSTRIAL ESTATE;2ND FLN S PALAYA;3RD CROSS;BANNERGHATTAROAD CROSS;(OPP)-P M KALYANA MANTAPBANGALORE.KARNATAKA-560 076.INDIA ,India,Machinery  , 

SVC ,david@svcsoft.com ,7149688165,18515 SANTA CRUZ CIR;FOUNTAIN VALLEY; CALIFORNIA 92708;U.S.A. ,United States,Machinery  , 

DONG GUAN CROWN SCREW CO.;LTD. ,dgcrown@263.net ,0769-531-0353,Yong Tou Guan Li Qu;Changan Town;Dong Guan city;Guang Dong; CHINA ,Other,Machinery  , 

NEHAWA STEEL TRADERS ,nst@bom3.vsnl.net.in ,9.12E+11,29; MAGAZINE STREET;DARUKHANA; MUMBAI;INDIA ,India,Machinery  , 

MIXPARTS L.L.C ,tracy.lee@mixparts.com ,00971-4-2275527,Dubai; U.A.E. ,United Arab Emirates,Machinery  ,www.mixparts.com 

ASK INDUSTRIES CO.;LTD ,matu@ask.gr.jp ,-2377,2034-25 DAZAMA;NAGANO-SHI;NAGANO-KEN 381-0023JAPAN ,Japan,Machinery  , 

NISAR FOOD INDUSTRIES ,nisarh@khi.compol.com ,9221-2571275,F - 5/A - Estate Avenue - SITE ,Pakistan,Machinery  , 

ADHI AL-SAADI EST. ,aaalfa@163.net ,4784822,unit1102-03; 11th floor; NO.555; Yuehai Holding tower; Dongfeng dong rd; guangzhou; china; EGYPT ,Egypt,Machinery  , 

ROYAL CYCLE CORPORATION ,rcc@ms8.hinet.net ,886-7-6108286,10;HSINDDE STREET;TZUKUAN HSIANGKAO HSING COUNTY;TAIWAN ,China Taiwan,Machinery  ,www.rcc.com.tw 

INDERJIT MACHINERY (P) LTD. ,singhinder_jit@rediffmail.com ,457621,Bhagat Singh Chowk; Jalandar City; INDIA ,India,Machinery  , 

ARAB SUPPLIERS GEN TRADING CO L.L.C ,asco3@emirates.net.ae ,00971-4-3472505,P.O.B 2894;DUBAIU.A.E. ,United Arab Emirates,Machinery  , 

COFRETH (M) SDN BHD ,annooi@cofreth.po.my ,603-56320339,55; JALAN TS6/10A;SUBANG INDUSTRIAL PARK;47510 SUBANG JAYA;MALAYSIA ,Malaysia,Machinery  ,www.cofreth.com.my 

YIIH YUH MACHINERY CO. LTD. ,rogerlee74@yahoo.com.tw ,88633552722,1F; 3;Lane 3; Tailain 1st Taoyuan; Taiwan ; CHINA ,Other,Machinery  , 

SANPAK ENGINEERING INDUSTERIES(PVT) LTD ,SANPAK@BRAIN.NET.PK ,92-4951-392278,58 BANK SQUARE MARKET MODEL TOWN LAHORE; PAKISTAN ,Pakistan,Machinery  , 

MAJU JAYA MANDIRI (M.J.M) PTY LTD ,m.j.m@bigpond.net.au ,412322812,5 Brompton Rd; AUSTRALIA ,Australia,Machinery  , 

DUTECH PRIVATE LIMITED ,finance@dutechonline.com ,0092-21-5048279,Plot No.18; Sector 28; Korangi Industrial Area; ,Pakistan,Machinery  ,www.dutechonline.com 

GSD INTERNATIONAL ENTERPRISES INC. ,yyang@gsdworld.com.cn ,0086-21-3310-0664,5G ZI JING GE; 318 CHONGQING NORTH ROAD; SHANGHAI; CHINA ,china,Machinery  ,www.gsdworld.com.cn 

CV. VICTORY MINING ,tsasmita@hotmail.com ,(021)581-4115,TAMAN KEDOYA BARU; BLOK C1 NO.3; JAKARTA-BARAT 11520 ,Indonesia,Machinery  , 

COUNTRY HOME PRODUCTS; INC. ,ceickenb@countryhomeproducts.com ,(802)877-1200,PO BOX 25; VERGENNES;VT 05491;U.S.A. ,United States,Machinery  ,www.countryhomeproducts.com 

DUANGJITRITPON (NARONGCHAI) CO.;LTD. ,narongchai_co_th@hotmail.com ,66-1-818-5527,219/1264 PONGSIRICHAI 2 VILLAGE;PETCHKASAME RD.; KRATHUMBAN;SAMUTSAKORN;THAILAND ,Thailand,Machinery  , 

N P CORPORATION ,np_corp@yahoo.com ,6802782,C 112 Block 6 F.B Area Karachi; PAKISTAN ,Pakistan,Machinery  , 

ECHOMERX CORP. ,echo@echomerx.com ,408-434-6708,1878 WAYNE CIRCLE;SAN JOSE;CA 95131;U.S.A. ,United States,Machinery  ,www.echomerx.com 

EMERALD ENGINEERING SERVICES LIMITED ,olapaokagi@yahoo.com ,234-9-5238776,25; Senanga Street Wuse Zone 5; Abuja. NIGERIA ,Nigeria,Machinery  , 

PATRACO INDUSTRIES LIMITED (IMPORT & EXPORT) ,VICHRIS2002@HOTMAIL.COM ,8034010989,C/O Christian THE ROCK MONTESSORI SCHOOL; LEKKI. NO. 12 OBAFEMI ANIBABA STREET; OFF ADMIRALTY WAY; LEKKI PHASE 1; LAGOS.; NIGERIA ,Nigeria,Machinery  , 

YOU HOA TRADING DEVELOPMENT CO.; LTD. ,jackyc@youhoa.com ,852-2827-8267,FLAT C7-C8; 10/F; BLK C;CAUSEWAY CENTRE; WANCHAI;HONGKONG ,HongKong,Machinery  , 

DIAMOND TRADERS ,dtraders@hotmail.com ; dtraders@brain.net.pk ,092-431-219139,CHOWK CLOCK TOWER ; PAKISTAN ,Pakistan,Machinery  , 

ITS ,itanikhalil@hotmail.com ,9613677700,Beirut lebanon ,Lebanon,Machinery  ,www.hiticc.com 

CDB INTERNATIONAL ,PIONEERIMPEX@MANTRAMAIL.COM ,91-9811037155,C-67; LAJPAT NAGAR-2; NEW DELHI-110024; INDIA ,India,Machinery  ,NA 

SANGHONG ,hongsang@hcm.fpt.vn ,0084-8-8366325,28/35 NGUYEN CANH CHAN;FUONG CAU KHOQUAN 1; HO CHI MINH CITY;VIETNAM ,Vietnam,Machinery  , 

SUN PO ENGINEERING COMPANY ,sunpocom@yahoo.com.hk ,852-23210595,RM 208; 2/F; BAN FUNG HOUSE;FUNG TAK ESTATE SHOPPING CENTRE;KOWLOON;HONGKONG ,HongKong,Machinery  , 

MOBILECOM ,weni@mobilecom.co.id ,83703790,MENARA IMPERIUM LG-16;INDONESIA ,Indonesia,Machinery  , 

HIP SHING MAN KEE METAL & HARDWARE LTD ,hipshingmankee@yahoo.com.hk ,852-27124403,G/F.; 81-83 TAM KUNG ROAD;TOKWAWAN; KOWLOON.;HONGKONG ,HongKong,Machinery  , 

WADI AL AIN TRADING &DISTRIBUTION PURE NATURAL WATER EST . ,wadialain993@hotmail.com ,97137219505,Al Ain ; U.A.E. ,United Arab Emirates,Machinery  , 

MIDLAND POWER MACHINERY DISTRIBUTORS LTD ,ian@midlandpower.co.uk ,01905-763027,FARRELL HOUSE; ORCHARD STREET;WORCESTER. WR5 3DW;U.K. ,United Kingdom,Machinery  ,www.midlandpower.co.uk 

GUANGZHOU YUEYANHYDRAULIC&ELECTRIC MACHINE ;.LTD ,SALE@GZYUEYAN.COM ,020-84586401-211,Guangzhou ,china,Machinery  ,WWW.GZYUEYAN.COM 

ALMADAR INFO. TECH. ,Terbel@aSurfer.com ,2.18E+11,ARADA ST.; SUK EL GIOMA;P.O.BOX 3822;TRIPOLI;LIBYA ,Libya,Machinery  , 

HONG SENG AIR-CON & ELECTRICAL PTE LTD ,tojoheng@optusnet.com.au ,61-401376321,U7/61 BALMORAL AVE; SPRINGVALE;VIC 3171;AUSTRALIA ,Australia,Machinery  , 

ETLIN DANIELS ,ddaniels@etlin.com ,416-741-7336,1850 WILSON AVENUE; TORONTO;ONTARIO;CANADA ,Canada,Machinery  , 

MIAN BROTHERS ELECTRIC COMPANY ,mbec71@hotmail.com ,092-42-7655930,Azeem Electric Market 12-Nishtar road Lahore Pakistan ,Pakistan,Machinery  , 

SARKIS BADOLA INVESTMENT LIMITED ,sarkisbadola@yahoo.co.uk ,2.35E+12,P O BOX 2391 SAPON ABEOKUTA OGUN STATE NIGERIA ,Nigeria,Machinery  , 

K WORD TRADING ,kword_trading@hotmail.com ,22612351,DMC STREET 11#33 HM20350 CASABLANCA;MOROCCO ,Morocco,Machinery  , 

NEWPACK ,newpack@newpack.cl ,56-2-5557200,Pedro Leon Ugalde 1929; CHILE ,Chile,Machinery  ,www.newpack.cl 

FLEXICON LTD ,ian.gibson@flexicon.uk.com ,4.42E+11,ROMAN WAY ; COLESHILL ;BIRMINGHAM;U.K. ,United Kingdom,Machinery  ,www.flexicon.uk.com 

HUA HENG LEE R.O.P. ,hhl@mail.com,poonsak_a@yahoo.com  ,662-221-4551,142-4 VERNGNAKORNKASEMSAMPANTHAWONGBANGKOK 10100;THAILAND ,Thailand,Machinery  , 

SENSITIVE DIGTAL REWORK CENTER ,sensitive_d_s@hotmail.com ,0092-21-2414056,SHOP 2 BIBAL BAI MANZIL KHADDA MARKET KARACHI; PAKISTAN ,Pakistan,Machinery  , 

MOTOR AVARAN TRADING COMPANY ,ali_farahmand@yahoo.co.uk ,98213117158,2ND FLOOR; NO.53;REZAPOUR PASSAGE;SOUTH SAADI AVE.;IRAN ,Iran,Machinery  ,N/A 

PASBAN INTERNATIONAL ,pasban_intrl@yahoo.com ,92515462260,#189;Street 20;G-10/2; PAKISTAN ,Pakistan,Machinery  , 

LINK DYNAMICS PTE LTD ,loke@pacific.net.sg ,65-67747066,26 AYER RAJAH CRESCENT #02-04;SINGAPORE ,Singapore,Machinery  , 

T.S.BIOMETRICS INC. ,tsbio_kr@hanmail.net ,82(02)5584141,10/F JOONG-ANG BLDG;61-5 NON HYOON-DONGKANGNAM-KU;SEOUL;KOREA ,South Korea,Machinery  ,http://www.tsbio.co.kr 

TAM GREEN AND GOLD ENTERPRISES ,cmulingbayan@hotmail.com ,(2)6378666,W1510 PHILIPPINE STOCK EXCHANGECENTER; ORTIGAS CENTER;PASIG CITY;PHILIPPINES ,Philippines,Machinery  , 

ZHEJIANG DATIAN MACHINE CO.;LTD ,yjccsbc@mail.wzptt.zj.cn ,57767352778,Puyi Industry zone; Oubei Town; Yongjia; Zhejiang;China ,Other,Machinery  , 

YAT FUNG ELECTRICAL MFY.;LTD ,1338888_dgb@21cn.net ,0852-23911550,FLAT A&B;12/F;MAI IND.BLDG.;NO.5;SAN HOP LANE;TUEN MUNHONGKONG ,HongKong,Machinery  ,http://www.yuefai2003.533.net 

RIKI CO.;LTD. ,ri194707@ms23.hinet.net ,03-481-6099,NO.167;KUWANYU N.RD.;YANGMEI CHEN; TAOYUAN;TAIWAN ,China Taiwan,Machinery  , 

GENKA TRADING CORPORATION ,colantex@ms16.hinet.net ,714-792-1923,1800 E. MIRALOMA AVE. #F;PLACENTIA;CA 92870;U.S.A. ,United States,Machinery  ,www.cenracing.com 

NINGBO YINGZHEN MACHINE ELEMENT MADE CO.;LTD ,nbyzjx88@mail.nbptt.zj.cn ,0574-62384123,eletric tool city lubu town zhejiang yuyao; CHINA ,Other,Machinery  ,http://www.nbyz.com.cn 

PLASPLUGS LIMITED ,tduncan@plasplugs.com ,4.41E+11,WETMORE ROAD; BURTON-UPON-TRENT;STAFFORDSHIRE; DE14 1SD;U.K. ,United Kingdom,Machinery  ,www.plasplugs.co.uk 

SIU LUEN METAL MACHINERY FTY ,info@siuluen.com.hk ,852-27598138,NO.8; 4/F; PO HONG CENTRE;2 WANG TUNG STREET;KOWLOON BAY; KOWLOON;HONGKONG ,HongKong,Machinery  ,http://www.siuluen.com.hk 

TAI SAINT INDUSTRIAL CO.; LTD. ,taisaint@ms52.hinet.net ,886-2-28973655,4F NO.20 TA HSING ST.; PEITOU;TAIPEI;TAIWAN ,China Taiwan,Machinery  , 

VESHAI HK HANDLING EQUIPMENT CO ,veshai@hongkong.com ,(852)24999803,BLOCK C 17/F; SUPERLUCK IND. CTR.;45-53 SHA TSUI ROAD;TSUEN WAN; N.T.;HONGKONG ,HongKong,Machinery  , 

ISOMAK ITH. IHR. A.S. ,cdief@superonline.com ,9.02E+11,CIFTEHAVUZLAR CAD. AYVALIDEREYOLU 2. ZER SAN. SIT.A BLOK NO:15;TURKEY ,Turkey,Machinery  ,www.isomak.com.tr 

MENING TRADING ,hoe888@hotmail.com ,6046435811,300C JLN RELAU;SG.ARA; PENANG;MALAYSIA ,Malaysia,Machinery  , 

DITAS A.M.B.A. ,jfr@ditas.dk ,4587454102,HOLMSTRUPGAARDVEJ 20DK-8220 BRABRANDDENMARK ,Denmark,Machinery  ,www.ditas.dk 

GEMMERCKER GMBH UND CO. KG ,info@goldendekor.com ,4.21E+11,MOENCHSTRASSE 26;DE 34431 MARSBERG;GERMANY ,Germany,Machinery  , 

FENELON MANUFACTURING LTD ,fenelon@iol.ie ,3534346846,TOWNSPARK INDUSTRIAL ESTATEATHLONE CO. LONGFORD;IRELAND ,Ireland,Machinery  , 

SAMHWA GLOBAL LIMITED ,sk@samhwa.com.hk ,28080419,16B; TEDA BLDG; 87 WING LOK STREET;SHEUNG WAN;HONGKONG ,HongKong,Machinery  , 

CE CHOUFANY ELECTRIC ,choufany_electric@yahoo.com ,9619215812,ZOUK MOSBEH- LEBANON ,Lebanon,Machinery  , 

PT.SAMUDRA NITYATAMA MULYA ,samudra@cbn.net.id ,6.22E+11,JL.GADING KIRANATIMUR BLOK H11/11;JAKARTA 14240.;INDONESIA ,Indonesia,Machinery  , 

CONTINENTAL ARTS ,mickyw@rediffmail.com ,28117234, 9810002023 ,F-66;mayapuri industrial area;phase -2;new delhi-110031 ,India,Machinery  , 

YIH SHIN BEARING CO.; LTD. ,james@nbr-bearings.com ,886-2-27215186,R/NO.1004-1005; 10FL.; NO.148 SEC.4;CHUNG HSIAO E.; RD.P.O. BOX 108-81 ;TAIWAN ,China Taiwan,Machinery  ,www.nbr-bearings.com 

GESTION DE COMPRAS ,jmerino@gestiondecompras.com ,34967221602,C/Octavio Cuartero; 23.02003. ,Spain,Machinery  ,www.gestiondecompras.com 

SILVERTECH INDUSTRIAL (HK) LTD. ,christinaluk@silvertech.com.hk ,24999168,ROOM 1601; HO LIK CENTRE;66A SHA TSUI ROAD;TSUEN WAN;HONGKONG ,HongKong,Machinery  ,www.silvertech.com.hk 

BIZ VISION ,bizvision@brain.net.pk ,92425734755,H-112 First FloorCommercial Area Phase I Defence Housing Authority Lahore Cantt. ; PAKISTAN ,Pakistan,Machinery  , 

CHARTER ENGINEERING COMPANY ,chart@hknet.com ,26900848,FLAT 9-10 8/F; HARRY IND BLDG49-51 AU PUI WAN ST; FOTANSHATIN; N.THONGKONG ,HongKong,Machinery  , 

DAIDEE IMPEX ,daidee205@hotmail.com ,00607-3874699,66; JLN PERMAS 9/12;BANDAR BARU PERMAS JAYA;JOHO81750 J.B. R.;MALAYSIA ,Malaysia,Machinery  , 

DAYFREE TRADING INC. ,SAVERS@PACIFIC.NET.PH ,632-361-07-24,140 QUIRINO HI-WAY; BAESA;QUEZON CITY;PHILIPPINES ,Philippines,Machinery  , 

MANULOIRE ,dg@manuloire.fr ,(33)240251700,Z.I RUE DU NOUVEAU BELE; FRANCE ,France,Machinery  ,www.manuloire.fr 

IMPEX INTERNATIONAL ,impex@intechworld.net ,88-02-9666223,SABBIR TOWER (8TH FL.);3/4-A PURANA PALTAN;DHAKA-1000; BANGLADESH ,Bangladesh,Machinery  ,www.impex.com 

LUCKY ACCORD SHIPPING CO. LTD ,SUNNYLEUNG49@HOTMAIL.COM ,852-25128538,8/F FLAT C WAH HEI BUILDING10-16 FORT STREETNORTH POINTHONGKONG ,HongKong,Machinery  , 

HONESTWIN LTD ,jqwei@netvigator.com ,28363261,2704 SINO PLAZA;255-257 GLOUCESTER ROAD;CAUSEWAY BAY;HONGKONG ,HongKong,Machinery  , 

T.GHNEM FOR JUICE ,tghnem@yahoo.com ,2.19E+11,BENGHAZI; LIBYA ,Libya,Machinery  , 

SAUDAGAR THERMOPOLE INDUSTRIES ,styropax@cyber.net.pk ,92-42-5420705,11th K.M. Hanjerwal Multan Road; Lahore; PAKISTAN ,Pakistan,Machinery  ,www.styropax.com 

ALAEM BELL ENTERPRPRISE CO.;LTD ,cjindustry@hotmail.com ,00886-222222131,NO.2;ALLEY10;LN.136;CHUNG SHAN RD.;SEC.3CHUNG HO CITY;TAIWAN;; COLOMBIA; TAIWAN ,China Taiwan,Machinery  , 

SOUTH EAST ASIA AUTO PARTS SDN BHD ,seaap@tm.net.my ,603-40433400,NO.256; 256A;256B; JALAN IPOH;BATU 2 ; KUALA LUMPUR;MALAYSIA ,Malaysia,Machinery  , 

IBERINOX ,iberinox@iberinox.com.pt ,(00351)253322028,SABARIZ VILA VERDE -BRAGAPORTUGAL ,Portugal,Machinery  , 

PROLOGIKA  UAB ,miestosiena@takas.lt ,370-685-26956,A. JUOZAPAVICIAUS 11-309;VILNIUS;LITHUANIA ,Lithuania,Machinery  , 

MAN SHING HONG HOUSEWARES LIMITED ,mshhwl@ctimail.com ,852-27893621,FLAT A; 3/F.;HOI CHEUNG INDUSTRIAL BLDG.;4 HO TIN ST.; TUEN MUN ; N.T.HONG KONG ,HongKong,Machinery  ,http://www.manshinghong.com.hk 

IRIS S B TAN ,iris@entrepot.com.sg ,67433388,26 KAKI BUKIT CRES;SINGAPORE ,Singapore,Machinery  , 

LTC WEST GATE SDN. BHD. ,chuaclarence@hotmail.com ,6082-331331,LOT 1433; JALAN TENAGA; PENDING IND.ESTATE; 93450 KUCHING; SARAWAK;MALAYSIA ,Malaysia,Machinery  , 

GOLDEN FOOD INDUSTRIES ,golden@aol.com.pk ,92-2569951-53,F-26; ESTATE AVENUE; SITE ; PAKISTAN ,Pakistan,Machinery  , 

CROWN CENTRAL HOLDINGS LTD ,crownchl@netvigator.com ,26261833,FLAT B; 16/F.; WAH HING COMMERCIALCENTRE; 383 SHANGHAI STREET;KOWLOON;HONGKONG ,HongKong,Machinery  ,http://www.pck.com.cn 

YOUNGIL METAL CO.; LTD ,phc@nara-tour.com ,82-33-644-6971,#37-1 JU-DONG; KANGREUNG-CITY;KANGWON-DO;KOREA ,South Korea,Machinery  , 

MEEUWENHOF NV ,info@meeuwenhof.com ,3250318398,LEGE WEG 393; 8200 BRUGGE;BELGIUM ,Belgium,Machinery  ,http://www.meeuwenhof.com 

ITALY SMI GROUP ,frankgzsmi@vip.sina.com ,0039-03-4540111,24015 SAN GIOVANNI BIANCO;ITALY ,Italy,Machinery  ,www.smigroup.it 

COMPAC SOLUTION ,compax@thaimail.com ,02-683-0977,903/1 RAMA 3 RD.BANGPONGPANG;YANNAWA;BKK 10120;THAILAND ,Thailand,Machinery  , 

TAI LI DA TRADING CO.; LTD. ,service@tld.com.tw ,886-2-29838568,3F-3;NO.109;SEC.3;SAN HO RD.;SAN CHUNG ;TAIPEI;TAIWAN ,China Taiwan,Machinery  ,www.tld.com.tw 

SITECSA DE HIDALGO SA DE CV ,parka64@yahoo.com ,5.28E+11,VICENTE SEGURA 601 COL REVOLUCION;MEXICO ,Mexico,Machinery  , 

WINTON  DEVELOPMENT CO.; LTD ,wt755@tom.com ,86-755-25638665,Block B 17A  Honghu Garden ;Shenzhen;China ,china,Machinery  ,http://wt0755.51.net 

NEWTECH TECHNOLOGY COMPANY LIMITED ,mktg@newtechapac.com ,852-29935816,15/F ENTERPRISE SQUARE;3 SHEUNG YUET ROAD;KOWLOON BAY;HONGKONG ,HongKong,Machinery  , 

H&H PACKAGING CONSULTANT COMPANY ,alanhardman2000@hotmail.com ,0755-26966280,Hong Kong; CHINA ,china,Machinery  , 

COMMERCIAL ENGINEERING CORPORATION ,cecbkg@hotmail.com ; globalbizmart@rediffmail.com ,4027714574,5-5-83; INDIA ,India,Machinery  , 

SOE AUNG & BROTHERS CO.; LTD ,sab@myanmar.com.mm ,0095-1-246434,156;30TH STREET;PABEDAN TOWNSHIP; YANGON;BURMA ,Myanmar,Machinery  , 

DIESEL POWER LIMITED ,michaelvondewitz@dieselpower.co.uk ,0044(0)2086480041,12 MITCHAM INDUSTRIAL ESTATE;STREATHAM RD; MITCHAM;SURREY; CR4 2AP;U.K. ,United Kingdom,Machinery  ,www.dieselpower.co.uk 

SUNNY ASIA INTERNATIONAL ,sunnyasia@brain.net.pk ,92-431-890835,bilal street sui gass office road gujranwala ; PAKISTAN ,Pakistan,Machinery  , 

SEA STAR SHIP''''S EQUIPMENT CO.LTD ,angieangie911@hotmail.com ,020-82594051,37#gang qian road huang pu town guang zhou china ,china,Machinery  , 

WANG SING PRODUCTS LIMITED ,ws@wangsing.com.hk ,26013633,22/F.; SHUM TOWER;268 DES VOEUX ROAD CENTRAL;HONGKONG ,HongKong,Machinery  ,www.wangsing.com.hk 

YANG CHEN ,lchen@jjint.com ,510-468-0022,42650 OSGOOD ROAD; FREMONT;CA 94539;U.S.A. ,United States,Machinery  , 

GIANT IMPORT-EXPORT SDN.BHD ,aipeai@yahoo.com.sg ,607-2712791,BLK 7 #25-59 KIM TIAN PLACES''PORE 160007;SINGAPORE ,Singapore,Machinery  , 

WING CHEUNG MACHINERY CO. ,wingmach@sinatown.com ,23743216,966; CANTON ROAD; G/F.;MONGKOK; KOWLOON.;HONGKONG ,HongKong,Machinery  ,http://www.wingmachinery.com 

SOHAN SON''S ELECTRONICS ,rony2727@rediffmail.com ,91-11-25894143,ROAD NO 62; HOUSE NO 8;PUNJABI BAGHWEST;NEW DELHI-110026;INDIA ,India,Machinery  , 

YA CHI PLASTIC MOLD  CO.; LTD ,yachi.plastic@msa.hinet.net ,06-3555581,NO.101;ALLEY125;LAEN 318;SEC2AN HER  ROAD  TAINANTAIWAN ,China Taiwan,Machinery  , 

S&H BUSINESS CONSULTING ,St_Hahn@t-online.de ,8984937785,Weidenstr.10a; GERMANY ,Germany,Machinery  , 

USA FASTENER ,thane@usafastner.com ,1-970-586-9301,P.O. BOX 1848;965 VIRGINIA DR.; ESTES PARK;CO 80517U.S.A. ,United States,Machinery  , 

Tepsi & Co Trading Co.;Ltd. ,tipsico@scs-net.org ,9.63E+11,Bustan Kul Ab ,Syria,Machinery  ,www.tepsi-syria.com 

