Saudi Industrial Paints Company,www.sipco.com.sa,www.sipco.com.sa,Basic Materials,KSA,Dammam,P.O.Box 5795,Tel: +966 3-847-2299
Saudi Industrial Resins,www.sir-ltd.com,www.sir-ltd.com,Basic Materials,KSA,Jeddah,P.O.Box 7764,Tel: +966 2-651-8920
Saudi Kuwaiti Fiberglass Company,,,Basic Materials,KSA,Riyadh,P.O.Box 40026,Tel: +966 1-498 1312
Saudi Paint Company,www.paintco.net/,www.paintco.net/,Basic Materials,KSA,Riyadh,P.O.Box 2549,Tel: +966 1-4465555
Saudi Paper Cups and Containers Company,,,Basic Materials,KSA,Jeddah,P.O.Box 12175,Tel: +966 2-637 8357
Saudi Plastic Factory,spfl@awalnet.net.sa,spfl@awalnet.net.sa,Basic Materials,KSA,Riyadh,P.O.Box 759,Tel: +966 1-498 2807
Saudi Plastic Products Company,sappco@olayangroup.com,sappco@olayangroup.com,Basic Materials,KSA,Riyadh,P.O.Box 2828,Tel: +966 1-448-0448
Saudi United Fertilisers Company,,,Basic Materials,KSA,Riyadh,P.O.Box 4811,Tel: +966 1-476 5347
Shairco for Trading Industry and Contracting,www.shairco.net,www.shairco.net,Basic Materials,KSA,Jeddah,Shairco Building,Tel: +966 2-663-7666
Sigma Paints Saudi Arabia,www.sigmapaints.com,www.sigmapaints.com,Basic Materials,KSA,Dammam,P.O.Box 7509,Tel: +966 3-847 3100
Synthomer Middle East,www.dciharco.com.sa,www.dciharco.com.sa,Basic Materials,KSA,Dammam,P.O.Box 7544,Tel: +966 3-812-1045
Tetra Pak Manufacturing,info.sa@tetrapak.com,info.sa@tetrapak.com,Basic Materials,KSA,Jeddah,P.O.Box 9454,Tel: +966 2-635-1515
United Carton Industries Company,www.ucic.com.sa,www.ucic.com.sa,Basic Materials,KSA,Jeddah,P.O.Box 31503,Tel: +966 2-637-5909
United Industrial Company,,,Basic Materials,KSA,Jeddah,P.O.Box 3765,Tel: +966 2-637-7555
Waterproofing and Wrapping Products Company,www.insuwrap.com/,www.insuwrap.com/,Basic Materials,KSA,Riyadh,P.O.Box 17579,Tel: +966 1-498 0332
A A Turki Group,www.atco.com.sa,www.atco.com.sa,Conglomerates,KSA,Dammam,P.O.Box 718,Tel: +966 3-833-2339
A Abunayyan Group,www.abunayyangroup.com,www.abunayyangroup.com,Conglomerates,KSA,Riyadh,Abunayyan Building,Tel: +966 1-477-9111
A K Al Muhaidib and Sons Group,www.muhaidib.com,www.muhaidib.com,Conglomerates,KSA,Dammam,Ikaria Building,Tel: +966 3-832-2033
ABB Saudi Arabia,www.abb.com.sa,www.abb.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 91926,Tel: +966 1-265-3030
Abdallah Mohamed Baroom Sons Group,,,Conglomerates,KSA,Jeddah,P.O.Box 1346,Tel: +966 2-651-2222
Abdel Hadi Abdallah Al Qahtani and Sons,www.ahqsons.com,www.ahqsons.com,Conglomerates,KSA,Dammam,Al Qahtani Building,Tel: +966 3-826-1477
Abdul Latif Jameel Group,www.alj.com,www.alj.com,Conglomerates,KSA,Jeddah,ALJ Building,Tel: +966 2-628-4444
Abdul Mohsen Al Mohaisen and Sons Company,msc@msc-holding.com,msc@msc-holding.com,Conglomerates,KSA,Riyadh,P.O.Box 1319,Tel: +966 1-477-3550
Abdul Wahab Al Akeel Group,www.alakeel.com.sa,www.alakeel.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 90209,Tel: +966 1-473-1300
Abdulaziz Abdulraouf Batterjee Commercial Establishment,azizbatterjee@yahoo.com,azizbatterjee@yahoo.com,Conglomerates,KSA,Jeddah,P.O.Box 5853,Tel: +966 2-651 2215
Abdulaziz and Saad Al Moajil Company,,,Conglomerates,KSA,Dammam,P.O.Box 53,Tel: +966 3-832-1256
Abdulhadi A Al Qahtani Sons Group,www.q3group.com/,www.q3group.com/,Conglomerates,KSA,Dammam,P.O.Box 2224,Tel: +966 3-858-0909
Abdulkader Al Bakri and Sons Holding Company,www.albakri.com,www.albakri.com,Conglomerates,KSA,Jeddah,Al Bakri Building,Tel: +966 2-651-9995
Abdulla Fouad Holding Company,www.abdulla-fouad.com,www.abdulla-fouad.com,Conglomerates,KSA,Dammam,P.O.Box 257,Tel: +966 3-832-4400
Abdulla M Al Otaishan and Sons Company,,,Conglomerates,KSA,Dammam,P.O.Box 2309,Tel: +966 3-826 7649
Abdullah A Bin Rafaah Group,www.binrafaah.com/,www.binrafaah.com/,Conglomerates,KSA,Jeddah,P.O.Box 1825,Tel: +966 2-669-5507
Abdullah Abbar and Ahmed Zainy,abzyfood@abbar-zainyfood.com,abzyfood@abbar-zainyfood.com,Conglomerates,KSA,Jeddah,Abbar Building,Tel: +966 2-647-4000
Abdullah Abdulmohsen Al Khodari Sons Company,www.alkhodari.com,www.alkhodari.com,Conglomerates,KSA,Al Khobar,King Abdulaziz Street,Tel: +966 3-895 2348
Abdullah M Bahlas Sons Company,www.bahlassons.com.sa/,www.bahlassons.com.sa/,Conglomerates,KSA,Jeddah,P.O.Box 966,Tel: +966 2-665 4996 (12 lines)
Abdullah Said Bugshan and Brothers,www.as-bugshan.com,www.as-bugshan.com,Conglomerates,KSA,Riyadh,P.O.Box 80,Tel: +966 1-476-0105
Abdullatif and Mohammad Al Fozan Company,www.alfozan.com,www.alfozan.com,Conglomerates,KSA,Al Khobar,Al Fozan Tower,Tel: +966 3-894-0909
Abdullatif M S Jamjoom and Brothers,www.jamjoom.com,www.jamjoom.com,Conglomerates,KSA,Jeddah,P.O.Box 935,Tel: +966 2-642-2463
Abdullatif Saud Al Babtain and Brothers,albabtaingroup@albabtain.com.sa,albabtaingroup@albabtain.com.sa,Conglomerates,KSA,Al Khobar,Al Babtain Building,Tel: +966 3-864-7420
Abuljadayel Group,www.abuljadayel.com,www.abuljadayel.com,Conglomerates,KSA,Jeddah,P.O.Box 4536,Tel: +966 2-672-8216
Adham Group,,,Conglomerates,KSA,Jeddah,P.O.Box 6126,Tel: +966 2-651-7044
Aggad Investment Company,www.aico.com.sa,www.aico.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 2256,Tel: +966 1-476-7911
Ahmad Hamad Al Gosaibi and Brothers,www.ahalgosaibi.com,www.ahalgosaibi.com,Conglomerates,KSA,Al Khobar,P.O.Box 106,Tel: +966 3-882-2666
Ahmed A Al Amoudi Group,www.al-abubaker.com.sa,www.al-abubaker.com.sa,Conglomerates,KSA,Jeddah,Tahlia Street,Tel: +966 2-664-8426
Ahmed Ali Badoghaish Group,www.badoghaish.com,www.badoghaish.com,Conglomerates,KSA,Al Khobar,P.O.Box 65,Tel: +966 3-899-0090
Ahmed O Diab Plastic Industry Company,,,Conglomerates,KSA,Dammam,P.O.Box 649,Tel: +966 3-839 0967
Ahmed Saleh Kaki Sons Company,kakisons@saudionline.com.sa,kakisons@saudionline.com.sa,Conglomerates,KSA,Jeddah,Gulf Centre,Tel: +966 2-664-6661
Al Abbad Trading and Contracting Company,alabbadiyah@hotmail.com,alabbadiyah@hotmail.com,Conglomerates,KSA,Riyadh,Al Abbadiyah Building,Tel: +966 1-217-1393
Al Abdulkarim Trading Establishment,www.akte.com.sa,www.akte.com.sa,Conglomerates,KSA,Dammam,King Faisal Street,Tel: +966 3-833-7110
Al Abdullatif Holding Group,,,Conglomerates,KSA,Riyadh,Al Kharaj Street,Tel: +966 1-265-8888
Al Amoudi United Company,,,Conglomerates,KSA,Jeddah,P.O.Box 7270,Tel: +966 2-674-5750
Al Andalus Trading Company - Saudi Arabia,www.andalusgroup.com,www.andalusgroup.com,Conglomerates,KSA,Riyadh,P.O.Box 40043,Tel: +966 1-448-2160
Al Babtain Power and Telecommunications,www.al-babtain-himb.com,www.al-babtain-himb.com,Conglomerates,KSA,Riyadh,Al Babtain Power and Telecommunications Building,Tel: +966 1-241-1222
Al Bassami International Group,www.albassamigroup.com,www.albassamigroup.com,Conglomerates,KSA,Riyadh,Al Bassami Building,Tel: +966 1-232-3414
Al Batterjee Group,www.batterjee.com/,www.batterjee.com/,Conglomerates,KSA,Jeddah,P.O.Box 335,Tel: +966 2-660-4448
Al Bayan Holding Group,www.albayan.com.sa,www.albayan.com.sa,Conglomerates,KSA,Riyadh,Al Bayan Building,Tel: +966 1-477-2440
Al Bayda Trading,,,Conglomerates,KSA,Jeddah,P.O.Box 7356,Tel: +966 2-671 0644
Al Bilad Establishment for Trade and Economy,,,Conglomerates,KSA,Riyadh,P.O.Box 3412,Tel: +966 1-478-4555
Al Dabal Company,www.aldabal.com,www.aldabal.com,Conglomerates,KSA,Dammam,P.O.Box 1102,Tel: +966 3-826-0578
Al Dhahry Group,www.al-dhahry-group.com,www.al-dhahry-group.com,Conglomerates,KSA,Riyadh,P.O.Box 56272,Tel: +966 1-232-0242
Al Fadl Group,www.alfadlgroup.com,www.alfadlgroup.com,Conglomerates,KSA,Jeddah,Al Fadl Building,Tel: +966 2-660-3996
Al Faisaliah Group,www.afg.com.sa,www.afg.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 16460,Tel: +966 1-461-0077
Al Hajry Company for Trading and Contracting,www.alhajryco.com,www.alhajryco.com,Conglomerates,KSA,Dammam,Al Hajry Building No 1,Tel: +966 3-826-9205
Al Hamidi Group,,,Conglomerates,KSA,Riyadh,P.O.Box 130,Tel: +966 1-488-0066
Al Hejailan Group,www.hejailan.com/,www.hejailan.com/,Conglomerates,KSA,Riyadh,P.O.Box 9175,Tel: +966 1-476-1414
Al Hobayb Group,,,Conglomerates,KSA,Riyadh,P.O.Box 556,Tel: +966 1-479-0100
Al Hokair and Sons Holding Company,www.alhokair.com,www.alhokair.com,Conglomerates,KSA,Riyadh,P.O.Box 57750,Tel: +966 1 413-4444
Al Jabr Trading Company,www.aljabr.com.sa,www.aljabr.com.sa,Conglomerates,KSA,Dammam,P.O.Box 600,Tel: +966 3-832-4300
Al Jammaz Group,www.aljammaz.com/,www.aljammaz.com/,Conglomerates,KSA,Riyadh,P.O.Box 4310,Tel: +966 1-4776700
Al Jawdah Group,www.aljawdahgroup.com,www.aljawdahgroup.com,Conglomerates,KSA,Riyadh,P.O.Box 4709,Tel: +966 1-265-0228
Al Jomaih Holding Company,www.aljomaih.com.sa,www.aljomaih.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 132,Tel: +966 1-478-8811
Al Joman Establishment,www.aljoman.com,www.aljoman.com,Conglomerates,KSA,Riyadh,P.O.Box 6556,Tel: +966 1-480-2005
Al Kaabi Group,www.kaabi.com.sa,www.kaabi.com.sa,Conglomerates,KSA,Dammam,P.O.Box 4875,Tel: +966 3-830-0317
Al Kawn Al Saudi Corporation,,,Conglomerates,KSA,Riyadh,P.O.Box 51737,Tel: +966 1-402-3490
Al Kholi Group,www.alkholi.com,www.alkholi.com,Conglomerates,KSA,Riyadh,P.O.Box 3513,Tel: +966 1-402-2455
Al Khorayef Group,www.alkhorayef.com,www.alkhorayef.com,Conglomerates,KSA,Riyadh,P.O.Box 305,Tel: +966 1-435-1479
Al Maddah Corporation,almaddah@sahara.com.sa,almaddah@sahara.com.sa,Conglomerates,KSA,Jeddah,P.O.Box 1892,Tel: +966 2-660 0734
Al Maha'an Trading and Contracting Company,,,Conglomerates,KSA,Al Khobar,P.O.Box 31710,Tel: +966 3-857-5685
Al Majdouie Group,www.almajdouie.com,www.almajdouie.com,Conglomerates,KSA,Dammam,P.O.Box 336,Tel: +966 3-842-4814
Al Mojel Group,www.almojel.com.sa,www.almojel.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 20157,Tel: +966 1-477-1145
Al Mouwasat Medical Services,www.mouwasat.com,www.mouwasat.com,Conglomerates,KSA,Dammam,Al Mouwasat Medical Services Building,Tel: +966 3-820-0000
Al Mutlaq Group,www.almutlaq.com,www.almutlaq.com,Conglomerates,KSA,Riyadh,P.O.Box 1321,Tel: +966 1-479-2100
Al Najim Saudi International Company,www.alnajim.com,www.alnajim.com,Conglomerates,KSA,Dammam,P.O.Box 1017,Tel: +966 3-882-2299
Al Nimran Group,www.alnimrancompany.com,www.alnimrancompany.com,Conglomerates,KSA,Al Khobar,P.O.Box 340,Tel: +966 3-864-4867
Al Osais Group,www.mgat.com/,www.mgat.com/,Conglomerates,KSA,Dammam,P.O.Box 1083,Tel: +966 3-826-2861
Al Othman Group,www.al-othman.com,www.al-othman.com,Conglomerates,KSA,Al Khobar,P.O.Box 402,Tel: +966 3-887-5000
Al Owaid Trading and Contracting,,,Conglomerates,KSA,Al Khobar,P.O.Box 467,Tel: +966 3-864 5826
Al Owaidah Group,www.al-owaidah.com,www.al-owaidah.com,Conglomerates,KSA,Riyadh,P.O.Box 43080,Tel: +966 1-479-3700
Al Quraishi Marketing Company,rodmax@prime.net.sa,rodmax@prime.net.sa,Conglomerates,KSA,Jeddah,Al Kharj Street,Tel: +966 2-256-6270
Al Qussie International Establishment,www.alqussie.com.sa/,www.alqussie.com.sa/,Conglomerates,KSA,Riyadh,P.O.Box 53172,Tel: +966 1-488-1177
Al Raedah International Company,www.alraedah.com/,www.alraedah.com/,Conglomerates,KSA,Riyadh,P.O.Box 295269,Tel: +966 1-466-4423
Al Rajhi Factories,www.alrajhigroup.com/,www.alrajhigroup.com/,Conglomerates,KSA,Riyadh,P.O.Box 42185,Tel: +966 1-4482450
Al Rajhi Saudi Group,www.alrajhi.com.sa,www.alrajhi.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 55155,Tel: +966 1-454-4988
Al Rashid Trading and Contracting Company,www.rtcc.com.sa,www.rtcc.com.sa,Conglomerates,KSA,Riyadh,Al Maazel Street,Tel: +966 1-401-2550
Al Redwan Holding Company,www.alredwan.com,www.alredwan.com,Conglomerates,KSA,Jeddah,P.O.Box 4061,Tel: +966 2-660-0505
Al Romaizan Group for Trading Company,www.romaizan-group.com/,www.romaizan-group.com/,Conglomerates,KSA,Riyadh,P.O.Box 52668,
Al Rubaiyat Company for Industry and Trade,www.rubaiyat.com/,www.rubaiyat.com/,Conglomerates,KSA,Jeddah,P.O.Box 5967,Tel: +966 2-6606699
Al Rushaid Group,www.al-rushaid.com,www.al-rushaid.com,Conglomerates,KSA,Al Khobar,Abdullah Al Rushaid Building,Tel: +966 3-893-3333
Al Rushaid Trading Company,,,Conglomerates,KSA,Khobar,P.O.Box 31684,Tel: +966 3-893-3333
Al Saghyir Trading and Contracting Company,info@al-saghyir.com,info@al-saghyir.com,Conglomerates,KSA,Riyadh,Omar Bin Abdulaziz Street,Tel: +966 1-474-1111
Al Sagri Trading and Contracting Establishment,,,Conglomerates,KSA,Riyadh,P.O.Box 4302,Tel: +966 1-2324826
Al Salem Group,,,Conglomerates,KSA,Jeddah,P.O.Box 3143,Tel: +966 2-667-0092
Al Sayed Sons Company,www.alsayedsons.com,www.alsayedsons.com,Conglomerates,KSA,Riyadh,P.O.Box 1850,Tel: +966 1-476-9689
Al Shiha Group,www.al-shiha.com,www.al-shiha.com,Conglomerates,KSA,Dammam,P.O.Box 277,Tel: +966 3-830-6589
Al Subeaei Group,www.alsubeaei.com,www.alsubeaei.com,Conglomerates,KSA,Jeddah,Al Subeaei Center,Tel: +966 2-672-2288
Al Suhaimi Company,www.alsuhaimi.net,www.alsuhaimi.net,Conglomerates,KSA,Dammam,P.O.Box 161,Tel: +966 3-826-4237
Al Suwaidi Holding Company,www.suwaidi.com,www.suwaidi.com,Conglomerates,KSA,Ras Tanura,P.O.Box 12,Tel: +966 3-667-3746
Al Suwaiket Trading and Contracting Company,www.alsuwaiket.com,www.alsuwaiket.com,Conglomerates,KSA,Dhahran,"Euro Village Compound, Prince Sultan Street",Tel: +966 3-857-9780
Al Tamimi Group,,,Conglomerates,KSA,Tabuk,P.O.Box 1002,Tel: +966 4-422-3587
Al Tawil Group,www.altawil.com/,www.altawil.com/,Conglomerates,KSA,Jeddah,P.O.Box 5854,Tel: +966 2-660-1887
Al Toukhi Group,www.altoukhi.com,www.altoukhi.com,Conglomerates,KSA,Riyadh,P.O.Box 497,Tel: +966 1-463-3660
Al Wabel Group,www.alwabelgroup.com,www.alwabelgroup.com,Conglomerates,KSA,Dammam,P.O.Box 1969,Tel: +966 3-833-1974
Al Watania for Industries,www.wataniaind.com,www.wataniaind.com,Conglomerates,KSA,Riyadh,P.O.Box 4130,Tel: +966 1-447-0088
Al Zamil Holding Group,www.zamil.com,www.zamil.com,Conglomerates,KSA,Al Khobar,P.O.Box 9,Tel: +966 3-882-4888
Al Zuhair Group,alzuhairgroup.com,alzuhairgroup.com,Conglomerates,KSA,Riyadh,Harb Al Zuhair,Tel: +966 1-477-1650
Alamdar and Company,,,Conglomerates,KSA,Dammam,P.O.Box 110,Tel: +966 3-891 6726
Alhamrani Group,www.alhamranigroup.net,www.alhamranigroup.net,Conglomerates,KSA,Jeddah,Alhamrani Building,Tel: +966 2-606-5555
Ali Al Ansari Group,,,Conglomerates,KSA,Dammam,P.O.Box 529,Tel: +966 3-833 7940
Ali Zaid Al Quraishi and Brothers,www.alquraishi.com,www.alquraishi.com,Conglomerates,KSA,Riyadh,P.O.Box 339,Tel: +966 3-826-1596
AMA Group,,,Conglomerates,KSA,Riyadh,P.O.Box 2468,Tel: +966 1-465-7929
Amkest Group,www.amkest.com/,www.amkest.com/,Conglomerates,KSA,Jeddah,P.O.Box 23732,Tel: +966 2-6622928
Anaam International Holding Group,www.mmuc.net,www.mmuc.net,Conglomerates,KSA,Jeddah,Anaam International Holding Group Building,Tel: +966 2-635-7007
Aqarat Real Estate Development Company,www.aqarat.com.sa,www.aqarat.com.sa,Conglomerates,KSA,Jeddah,P.O.Box 3035,Tel: +966 2-604-0000
Arab Supply and Trading Corporation,www.astra.com.sa,www.astra.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 3863,Tel: +966 1-477-1488
Arabian Bulk Trade,,,Conglomerates,KSA,Jeddah,P.O.Box 2824,Tel: +966 2-643 7619
Areeky Group,www.areekygroup.com,www.areekygroup.com,Conglomerates,KSA,Al Khobar,Al Areeky Complex,Tel: +966 3-330-6000
Arieb Group,,,Conglomerates,KSA,Riyadh,P.O.Box 3790,Tel: +966 1-454 5912
Aswad Group,www.aswadgroup.com,www.aswadgroup.com,Conglomerates,KSA,Dammam,P.O.Box 4605,Tel: +966 3-805-5050
Atheeb Group,www.atheeb.com,www.atheeb.com,Conglomerates,KSA,Riyadh,27 Al Baaz Street,Tel: +966 1-276-0113
Attieh Group,www.attiehgroup.com/,www.attiehgroup.com/,Conglomerates,KSA,Jeddah,P.O.Box 12480,Tel: +966 2-687-6762
Aujan Industries Company,www.aujan.com.sa,www.aujan.com.sa,Conglomerates,KSA,Dammam,P.O.Box 990,Tel: +966 3-857-0777
Babader Group,www.babader.com,www.babader.com,Conglomerates,KSA,Jeddah,P.O.Box 854,Tel: +966 2-647-3125
Bahareth Organisation,,,Conglomerates,KSA,Jeddah,P.O.Box 404,Tel: +966 2-642-3666
Bahrawi Trading Company,www.bahrawi.com,www.bahrawi.com,Conglomerates,KSA,Jeddah,P.O.Box 48,Tel: +966 2-665-2441
Balkhair Trading Establishment,,,Conglomerates,KSA,Jeddah,P.O.Box 11508,Tel: +966 2-644 0442
Balubaid Group,www.balubaid.com,www.balubaid.com,Conglomerates,KSA,Jeddah,P.O.Box 213,Tel: +966 2-640-4444
Bin Jarallah Group,www.binjarallah.com,www.binjarallah.com,Conglomerates,KSA,Riyadh,P.O.Box 7577,Tel: +966 1-278-0000
Bin Zomah Group,www.binzomahgroup.com,www.binzomahgroup.com,Conglomerates,KSA,Jeddah,Building 36,Tel: +966-2-689-9999
Binladin Brothers for Contracting and Industry,,,Conglomerates,KSA,Jeddah,P.O.Box 2734,Tel: +966 2-664-3033
Binzagr Company,www.binzagr.com.sa,www.binzagr.com.sa,Conglomerates,KSA,Jeddah,P.O.Box 54,Tel: +966 2-647-4388
Consumer Products Establishment,info@cpe.com.sa,info@cpe.com.sa,Conglomerates,KSA,Jeddah,P.O.Box 18031,Tel: +966 2-647-3552
Dabbagh Group Holding Company,www.dabbagh-group.com,www.dabbagh-group.com,Conglomerates,KSA,Jeddah,P.O.Box 1039,Tel: +966 2-669-7220
Dallah Albaraka Group,www.dallah.com,www.dallah.com,Conglomerates,KSA,Jeddah,P.O.Box 430,Tel: +966 2-671-0000
Dallah Trading,,,Conglomerates,KSA,Jeddah,P.O.Box 19902,Tel: +966 2-691 3412
Delmon Group,www.delmon.com.sa/,www.delmon.com.sa/,Conglomerates,KSA,Dammam,P.O.Box 6800,Tel: +966 3-847-1777
Delta Group - Saudi Arabia,,,Conglomerates,KSA,Jeddah,P.O.Box 11232,Tel: +966 2-644 0141
E A Juffali and Brothers,www.eajb.com,www.eajb.com,Conglomerates,KSA,Jeddah,Juffali Building,Tel: +966 2-667-2222
Eastern Trading and Contracting Establishment,www.etearabia.com,www.etearabia.com,Conglomerates,KSA,Al Khobar,P.O.Box 204,Tel: +966 3-857 2345
Ebrahim Bin Jassim Al Jassim,jassimcom@danah.com,jassimcom@danah.com,Conglomerates,KSA,Dammam,P.O.Box 102,Tel: +966 3-832-8278
El Khereiji Corporation,,,Conglomerates,KSA,Riyadh,P.O.Box 3971,Tel: +966 1-478 0925
El Khereiji Group,www.khereiji.com,www.khereiji.com,Conglomerates,KSA,Dammam,P.O.Box 25,Tel: +966 3-832-2555
El Seif Group,www.el-seif.com.sa,www.el-seif.com.sa,Conglomerates,KSA,Riyadh,Khaled Bin Waleed Street,Tel: +966 1-454-5996
Elaf Group,www.elafgroup.com,www.elafgroup.com,Conglomerates,KSA,Jeddah,P.O.Box 13541,Tel: +966 2-661-4408
Enany Group,,,Conglomerates,KSA,Riyadh,P.O.Box 5865,Tel: +966 1-4780038
Fahd Al Tobaishi and Company,,,Conglomerates,KSA,Riyadh,P.O.Box 104,Tel: +966 1-465 5775
Faisal Al Suwaiket Group,www.falsuwaiket.com,www.falsuwaiket.com,Conglomerates,KSA,Al Khobar,P.O.Box 2884,Tel: +966 3-897-0444
Fakieh Group,www.fakiehgroup.com/,www.fakiehgroup.com/,Conglomerates,KSA,Makkah,-,Tel: +966 2-550-4486
Fal Holdings Arabia Company,fal@falgroup.com.sa,fal@falgroup.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 4900,Tel: +966 1-419-2990
FAS Saudi Holding Company,www.alhokair.com.sa,www.alhokair.com.sa,Conglomerates,KSA,Riyadh,Al Shumaisi Street,Tel: +966 1-435-0000
Fawaz Abdulaziz Al Hokair and Company Holding,,,Conglomerates,KSA,Riyadh,Al Shumaisi Street,Tel: +966 1-435-0000
General Electric Saudi Arabia,www.ge.com/sa,www.ge.com/sa,Conglomerates,KSA,Riyadh,P.O.Box 10,Tel: +966 1-460-0530
Gulf Industries for Refrigeration and Catering Company,girc@qatar.net.qa,girc@qatar.net.qa,Conglomerates,KSA,Doha,Salwa Road,Tel: +974 460-0955
Gulf United Investment,,,Conglomerates,KSA,Jeddah,P.O.Box 2143,Tel: +966 2-636-0099
Haif Company,www.haifcompany.com,www.haifcompany.com,Conglomerates,KSA,Riyadh,Haif Commercial Center,Tel: +966 1-464-9787
Haji Abdullah Alireza and Company,www.alireza.com,www.alireza.com,Conglomerates,KSA,Jeddah,P.O.Box 8,Tel: +966 2-647-2233
HAK Group,www.hakgroup.com,www.hakgroup.com,Conglomerates,KSA,Khobar,P.O.Box 195,Tel: +966 3-882-0222
Hamad M Bin Saedan Group,www.h-saedan.com/,www.h-saedan.com/,Conglomerates,KSA,Riyadh,P.O.Box 2879,Tel: +966 1-454-3321
Hassan Misfer Al Zahrani and Partners Company,www.alzahrani.com.sa,www.alzahrani.com.sa,Conglomerates,KSA,Dammam,P.O.Box 135,Tel: +966 3-832 2484
Hathal A Otaibi Establishment,otaibiest@zajil.net,otaibiest@zajil.net,Conglomerates,KSA,Al Khobar,P.O.Box 155,Tel: +966 3-864-1074
Houssam Trading and Contracting Company,hsmco@naseej.com.sa,hsmco@naseej.com.sa,Conglomerates,KSA,Riyadh,P.O.Box 1826,Tel: +966 1-465-7777
I Man Company Agencies Commerce and Contracting,,,Conglomerates,KSA,Riyadh,P.O.Box 3030,Tel: +966 1-492 0003
Injaz Projects,www.injazprojects.com,www.injazprojects.com,Conglomerates,KSA,Riyadh,P.O.Box 230888,Tel: +966 1-211-8030
International Chemical Industries and Trading Company,,,Conglomerates,KSA,Jeddah,P.O.Box 1555,Tel: +966 2-651-1832
Ismail Ali Abudawood Trading Company,www.abudawood.com,www.abudawood.com,Conglomerates,KSA,Jeddah,P.O.Box 227,Tel: +966 2-642-2661
Jamjoom Corporation for Commerce and Industry,jamjomco@ogertel.com,jamjomco@ogertel.com,Conglomerates,KSA,Jeddah,P.O.Box 59,Tel: +966 2-671 5995
Jeddah Holding Company for Development,www.jeddaholding.com,www.jeddaholding.com,Conglomerates,KSA,Jeddah,Sadiki Building,Tel: +966 2-664-4718
Jehan Group,www.jehan-group.com/,www.jehan-group.com/,Conglomerates,KSA,Jeddah,P.O.Box 512,Tel: +966 2-656-2394
Jzala Group Investment,www.jzalagroup.com/,www.jzalagroup.com/,Conglomerates,KSA,Dammam,P.O.Box 9190,Tel: +966 3-8655544
